430, 47.261, 19.175, 100.0, 0.5
431, 47.231, 19.316, 100.0, 0.5
432, 47.420, 19.314, 100.0, 0.5
433, 47.231, 19.316, 100.0, 0.5
434, 49.755, 19.571, 100.0, 0.5
435, 47.231, 19.316, 100.0, 0.5
436, 47.854, 20.055, 100.0, 0.5
437, 47.368, 18.892, 100.0, 0.5
438, 47.233, 19.318, 100.0, 0.5
439, 47.263, 19.110, 100.0, 0.5
440, 50.858, 20.013, 100.0, 0.5
441, 53.459, 22.993, 100.0, 0.5
442, 48.397, 19.121, 100.0, 0.5
443, 47.231, 19.316, 100.0, 0.5
444, 47.231, 19.316, 100.0, 0.5
445, 47.218, 18.689, 100.0, 0.5
446, 47.521, 18.659, 100.0, 0.5
447, 47.171, 18.774, 100.0, 0.5
448, 47.171, 18.774, 100.0, 0.5
449, 60.619, 25.695, 100.0, 0.5
450, 47.171, 18.774, 100.0, 0.5
451, 47.404, 18.549, 100.0, 0.5
452, 48.271, 19.298, 100.0, 0.5
453, 47.149, 18.770, 100.0, 0.5
454, 48.278, 19.090, 100.0, 0.5
455, 47.236, 18.652, 100.0, 0.5
456, 47.296, 19.379, 100.0, 0.5
457, 47.175, 18.780, 100.0, 0.5
458, 47.681, 18.542, 100.0, 0.5
459, 47.197, 18.723, 100.0, 0.5
460, 47.455, 18.057, 100.0, 0.5
461, 66.094, 28.054, 100.0, 0.5
462, 47.149, 18.770, 100.0, 0.5
463, 48.078, 19.028, 100.0, 0.5
464, 47.064, 18.831, 100.0, 0.5
465, 48.015, 19.811, 100.0, 0.5
466, 63.268, 23.889, 100.0, 0.5
467, 47.064, 18.831, 100.0, 0.5
468, 47.069, 18.824, 100.0, 0.5
469, 47.064, 18.831, 100.0, 0.5
470, 48.659, 19.310, 100.0, 0.5
471, 60.145, 22.786, 100.0, 0.5
472, 66.201, 28.086, 100.0, 0.5
473, 47.064, 18.831, 100.0, 0.5
474, 47.104, 18.725, 100.0, 0.5
475, 54.358, 22.633, 100.0, 0.5
476, 81.342, 33.611, 100.0, 0.5
477, 66.228, 28.095, 100.0, 0.5
478, 49.948, 20.998, 100.0, 0.5
479, 47.210, 18.543, 100.0, 0.5
480, 47.347, 19.508, 100.0, 0.5
481, 47.240, 18.706, 100.0, 0.5
482, 47.766, 19.892, 100.0, 0.5
483, 47.064, 18.831, 100.0, 0.5
484, 47.067, 18.810, 100.0, 0.5
485, 50.879, 21.577, 100.0, 0.5
486, 81.568, 33.731, 100.0, 0.5
487, 47.064, 18.831, 100.0, 0.5
488, 47.200, 19.095, 100.0, 0.5
489, 47.513, 18.884, 100.0, 0.5
490, 56.436, 23.691, 100.0, 0.5
491, 47.337, 18.351, 100.0, 0.5
492, 47.040, 18.900, 100.0, 0.5
493, 47.043, 18.846, 100.0, 0.5
494, 47.088, 19.115, 100.0, 0.5
495, 77.944, 31.978, 100.0, 0.5
496, 49.585, 18.616, 100.0, 0.5
497, 47.265, 19.010, 100.0, 0.5
498, 47.746, 19.669, 100.0, 0.5
499, 47.040, 18.900, 100.0, 0.5
500, 47.604, 19.808, 100.0, 0.5
501, 47.040, 18.805, 100.0, 0.5
502, 81.741, 33.869, 100.0, 0.5
503, 47.040, 18.900, 100.0, 0.5
504, 49.488, 19.682, 100.0, 0.5
505, 47.521, 19.138, 100.0, 0.5
506, 47.437, 19.098, 100.0, 0.5
507, 47.002, 18.947, 100.0, 0.5
508, 47.056, 18.893, 100.0, 0.5
509, 47.002, 18.947, 100.0, 0.5
510, 46.918, 18.756, 100.0, 0.5
511, 46.918, 18.756, 100.0, 0.5
512, 46.918, 18.756, 100.0, 0.5
513, 46.868, 18.820, 100.0, 0.5
514, 46.933, 18.880, 100.0, 0.5
515, 46.876, 18.742, 100.0, 0.5
516, 47.386, 18.614, 100.0, 0.5
517, 48.318, 19.107, 100.0, 0.5
518, 47.699, 19.460, 100.0, 0.5
519, 47.072, 18.731, 100.0, 0.5
520, 46.868, 18.820, 100.0, 0.5
521, 47.981, 19.842, 100.0, 0.5
522, 48.501, 18.726, 100.0, 0.5
523, 46.868, 18.820, 100.0, 0.5
524, 59.093, 25.388, 100.0, 0.5
525, 46.868, 18.820, 100.0, 0.5
526, 48.007, 19.167, 100.0, 0.5
527, 54.491, 23.190, 100.0, 0.5
528, 47.326, 19.226, 100.0, 0.5
529, 46.900, 18.816, 100.0, 0.5
530, 47.459, 20.022, 100.0, 0.5
531, 46.847, 18.993, 100.0, 0.5
